idUsuario,idRestaurante,fechaVisita,consumo,conReserva
115,45,2025-05-31,146.57,false
89,71,2023-11-01,209.14,true
469,158,2023-11-17,270.7,false
258,86,2024-01-30,313.01,true
308,16,2025-11-28,308.71,true
414,36,2026-04-17,56.14,false
141,15,2024-09-23,236.99,false
379,180,2026-06-08,249.18,false
412,63,2025-02-28,290.75,false
113,129,2026-01-29,209.52,true
404,108,2024-08-27,33.91,false
185,95,2024-01-24,111.44,true
29,88,2024-04-02,245.62,false
365,168,2025-12-05,314.63,true
450,196,2025-09-18,149.3,true
87,15,2024-07-04,251.79,true
64,77,2023-06-27,223.35,true
490,159,2026-04-23,123.42,true
361,132,2024-07-11,285.92,false
463,20,2023-11-04,122.34,true
478,52,2023-11-08,337.65,false
129,58,2025-03-21,184.96,true
408,34,2024-05-28,290.29,true
332,1,2024-11-16,322.22,false
114,8,2023-09-29,169.49,true
49,20,2024-02-21,193.41,true
124,95,2025-10-29,345.3,false
48,90,2026-01-24,206.71,false
139,120,2024-06-21,178.65,true
106,178,2024-02-10,131.02,false
461,57,2024-01-15,164.45,false
485,4,2026-05-02,43.34,true
241,39,2024-09-28,306.09,true
171,180,2024-12-16,329.35,true
135,139,2026-04-14,346.94,true
370,6,2023-06-25,177.16,false
333,39,2023-11-08,93.26,true
311,55,2024-05-29,74.35,false
292,25,2025-05-19,101.95,false
390,150,2023-08-28,123.68,false
6,132,2023-07-05,243.35,false
366,139,2025-10-01,236.93,false
70,135,2025-01-14,292.34,true
352,140,2023-09-01,286.04,true
68,80,2025-06-14,156.15,false
330,63,2024-08-02,99.09,false
382,72,2023-08-30,286.87,false
473,100,2024-09-26,320.75,false
212,105,2023-12-26,52.43,true
15,167,2024-09-12,343.64,false
352,85,2025-12-14,96.63,false
439,158,2023-06-23,157.85,false
256,40,2025-05-05,296.48,true
85,45,2026-04-26,84.15,false
499,13,2023-10-05,319.01,false
468,21,2023-11-18,212.32,true
293,29,2024-10-13,333.9,true
77,17,2023-11-17,295.61,true
342,112,2025-03-29,107.76,true
56,66,2026-02-18,298.96,false
376,55,2023-11-09,119.48,false
486,99,2023-09-09,281.96,true
2,144,2024-07-01,188.02,false
489,41,2024-04-08,72.01,false
70,143,2023-10-02,272.34,true
362,155,2026-05-17,308.94,true
79,60,2025-06-30,112.72,false
215,57,2023-10-20,331.53,true
154,81,2025-07-19,125.68,false
443,10,2026-02-19,253.64,false
128,139,2026-03-07,73.71,false
152,11,2024-04-27,179.82,false
33,166,2025-01-02,78.49,true
169,194,2026-04-08,291.47,false
327,57,2024-01-27,340.38,true
31,17,2024-01-10,248.05,true
254,173,2023-11-04,151.27,true
64,178,2024-11-07,231.44,true
274,108,2023-11-01,110.51,true
145,14,2025-06-20,83.52,false
436,53,2025-04-29,97.59,false
194,95,2024-02-20,273.42,true
388,23,2024-08-02,234.31,false
61,25,2025-02-18,192.0,true
412,48,2026-04-12,75.41,false
285,105,2023-10-17,180.85,false
452,82,2025-12-25,193.52,true
380,159,2023-07-08,108.35,false
337,93,2026-04-25,296.85,false
287,105,2025-08-15,124.17,true
242,34,2025-06-18,36.84,false
430,151,2024-08-09,179.24,false
340,109,2024-03-12,89.37,false
78,63,2025-11-14,53.14,true
491,134,2025-01-19,237.93,true
371,19,2025-04-29,36.51,false
19,32,2026-01-01,100.38,true
97,161,2025-12-29,170.62,true
444,94,2025-05-19,33.19,false
436,165,2024-05-02,213.12,true
30,175,2024-04-17,206.73,true
178,117,2025-06-18,44.75,false
245,1,2024-01-01,270.42,false
259,86,2025-01-30,107.54,true
180,59,2024-09-04,66.0,false
437,72,2026-05-17,236.3,true
179,199,2023-07-22,303.02,true
443,174,2023-07-24,178.15,false
301,111,2023-09-09,100.19,true
476,100,2026-03-24,326.35,true
206,200,2023-11-14,195.61,true
72,105,2024-04-03,193.97,false
470,131,2024-04-25,121.68,false
456,158,2023-09-28,303.68,false
423,176,2023-08-08,59.89,true
469,143,2024-10-17,57.47,false
329,54,2026-02-04,154.37,true
497,69,2025-06-13,326.21,true
493,133,2024-09-14,127.77,false
126,22,2025-12-22,175.27,true
34,49,2024-01-29,188.32,true
26,114,2024-08-26,220.57,false
283,10,2024-07-21,204.62,true
24,46,2026-02-08,27.0,true
278,42,2025-09-02,61.36,true
248,54,2026-03-03,154.84,false
459,188,2024-03-23,170.09,false
27,157,2025-10-31,55.33,false
458,25,2024-09-24,165.36,true
326,148,2023-12-01,44.11,false
484,120,2024-01-27,33.5,true
429,29,2026-01-04,327.63,false
286,105,2025-01-19,129.94,false
195,55,2026-01-17,246.87,true
278,58,2023-07-17,247.94,true
392,163,2025-02-14,293.51,true
48,35,2025-12-31,141.92,true
444,56,2024-11-15,91.33,true
372,111,2025-09-05,167.03,true
48,165,2023-11-24,325.37,false
346,16,2024-07-26,119.27,false
124,124,2026-01-05,75.15,true
398,34,2024-08-19,115.23,true
35,195,2023-11-04,61.19,false
469,174,2023-06-27,94.65,true
430,87,2025-06-03,28.92,true
110,15,2024-08-22,326.17,false
352,134,2025-10-03,313.64,true
434,188,2026-05-16,73.96,true
334,164,2024-02-04,44.35,false
390,25,2025-04-27,281.94,false
303,42,2024-02-05,170.01,true
242,127,2024-06-14,71.26,true
124,186,2024-01-22,322.24,false
211,65,2025-10-17,231.76,true
471,71,2025-03-19,149.74,true
470,187,2025-11-20,313.06,false
352,62,2023-09-17,184.65,true
48,187,2024-06-02,216.45,false
298,166,2025-07-03,123.07,false
23,66,2024-07-12,98.29,true
81,90,2025-04-01,204.76,true
304,93,2024-10-12,49.37,false
325,117,2025-09-05,221.75,true
470,117,2023-07-24,113.41,false
246,183,2025-04-19,65.9,false
74,14,2024-03-03,42.66,false
415,174,2023-07-30,293.06,false
134,32,2023-07-09,133.87,false
264,118,2025-12-08,37.05,false
356,22,2024-11-13,86.13,false
226,34,2026-05-26,161.53,true
294,170,2026-05-15,60.14,true
355,6,2024-09-21,269.9,true
180,133,2024-12-21,120.29,true
61,179,2026-01-01,122.53,true
414,36,2023-08-24,56.33,false
111,53,2024-11-01,133.25,false
213,106,2025-03-26,274.13,false
202,156,2026-04-23,174.09,true
124,125,2025-09-04,80.68,false
463,4,2026-04-07,300.83,true
95,192,2025-04-25,157.63,false
248,166,2025-04-11,165.47,false
344,15,2025-09-03,148.41,true
152,71,2024-01-14,271.09,false
96,15,2023-12-29,132.33,true
387,29,2024-04-13,228.09,false
483,29,2025-08-11,289.83,true
377,130,2024-03-20,223.25,false
3,35,2024-10-01,141.96,true
208,127,2024-10-06,72.27,false
201,19,2024-11-09,199.13,true
460,140,2023-11-08,314.88,false
97,148,2026-02-25,54.19,false
487,111,2024-07-11,218.26,false
352,122,2024-01-23,224.34,true
281,174,2024-07-08,237.46,true
302,166,2025-06-07,191.92,true
363,148,2023-09-22,116.9,false
202,199,2023-08-01,288.55,false
44,174,2024-01-09,160.71,true
425,53,2024-04-07,101.72,false
186,171,2024-03-26,157.35,true
215,44,2023-12-12,290.17,true
156,119,2024-10-28,193.2,true
155,151,2025-12-15,67.06,true
498,1,2025-11-08,268.47,false
109,32,2025-09-23,272.04,false
211,95,2025-03-22,212.49,true
402,147,2026-05-10,273.51,false
453,196,2023-09-20,206.54,false
68,2,2026-01-19,180.34,false
152,71,2025-12-28,279.72,false
141,118,2023-12-17,38.98,true
360,153,2025-02-05,196.9,true
174,164,2024-12-19,258.78,true
127,132,2025-05-06,283.77,false
449,128,2024-09-30,342.3,false
491,127,2024-09-19,196.19,true
279,43,2026-04-08,78.7,false
323,149,2023-09-03,136.66,true
379,180,2024-01-24,49.45,true
53,15,2024-05-15,259.42,true
314,46,2024-12-31,201.01,false
356,2,2024-06-11,113.0,true
239,121,2025-04-03,40.43,true
489,163,2023-07-20,301.35,true
433,190,2023-10-03,234.15,false
49,190,2024-07-05,109.53,false
204,161,2025-04-04,262.44,true
490,130,2025-01-14,99.56,false
23,82,2024-03-08,241.18,false
326,81,2025-11-29,338.59,false
461,148,2025-10-31,160.28,false
483,140,2023-12-24,245.0,false
113,133,2025-10-18,64.67,false
106,18,2026-01-11,213.44,false
441,137,2025-06-26,188.22,false
72,138,2025-06-02,112.56,false
250,155,2026-04-14,122.75,true
105,34,2026-05-25,184.42,false
152,181,2024-03-08,89.09,false
407,107,2023-12-08,109.46,false
396,189,2026-01-04,281.11,false
474,42,2025-08-31,251.4,true
364,92,2025-02-14,207.52,true
83,22,2024-05-09,345.7,true
292,146,2026-04-10,244.68,true
82,180,2023-12-01,215.53,false
426,1,2024-09-13,307.85,true
459,66,2024-11-20,146.19,false
477,190,2025-11-08,165.7,false
92,138,2026-06-01,112.34,false
331,121,2024-12-19,330.27,true
201,117,2026-04-09,128.44,false
213,87,2024-09-14,78.75,false
380,138,2025-08-16,172.86,true
22,31,2023-10-04,148.36,false
388,83,2025-10-28,66.82,true
203,66,2026-05-21,95.48,false
448,52,2024-03-30,319.24,false
443,63,2024-07-05,278.69,false
140,147,2024-05-11,170.09,true
44,139,2023-10-09,149.1,true
118,34,2024-10-13,135.07,false
53,161,2025-12-21,160.53,false
312,120,2025-04-16,158.49,true
470,110,2024-12-17,264.45,true
411,6,2025-05-14,211.99,true
259,134,2023-12-09,271.19,false
246,144,2024-06-15,47.6,false
437,117,2025-03-16,307.54,false
468,61,2024-05-04,196.8,true
338,148,2025-11-10,39.63,false
189,166,2025-09-21,132.47,false
310,118,2024-05-12,290.51,false
380,163,2026-05-10,151.76,true
274,48,2025-08-17,28.6,true
278,85,2024-07-12,126.25,false
289,117,2024-06-12,248.92,false
327,142,2025-05-27,113.42,false
371,169,2025-09-09,188.3,false
404,147,2023-09-05,161.64,true
346,199,2024-05-03,57.85,false
480,160,2024-04-16,240.41,true
404,151,2024-03-31,153.72,false
92,151,2024-02-16,233.64,false
234,3,2024-04-01,49.43,false
209,55,2025-08-29,227.85,true
48,22,2025-08-29,41.9,false
82,63,2024-03-16,87.61,false
491,47,2024-12-25,209.45,false
3,174,2026-03-15,326.84,false
48,114,2024-04-11,68.63,true
10,35,2024-08-13,208.06,true
351,2,2024-06-16,322.25,false
472,81,2025-04-13,93.84,true
205,197,2026-03-11,277.19,false
497,196,2023-07-06,156.72,false
337,63,2025-01-27,200.92,false
207,113,2025-11-05,179.73,true
98,105,2025-01-28,171.8,true
183,116,2023-12-12,45.73,true
207,77,2023-11-11,141.25,true
368,85,2023-12-01,260.64,false
410,2,2025-03-12,146.14,false
241,16,2023-10-31,33.69,true
440,68,2025-05-12,327.84,false
218,51,2024-08-15,37.68,false
325,131,2024-08-19,290.92,false
389,147,2024-12-31,128.32,false
128,35,2026-05-17,147.63,false
115,66,2026-05-09,347.35,true
326,34,2025-09-15,242.03,false
7,19,2025-11-05,321.55,true
126,187,2025-07-09,312.27,false
82,1,2025-04-29,89.6,false
70,46,2024-04-15,54.94,true
269,133,2026-03-04,294.78,true
320,52,2025-02-22,238.47,false
339,166,2024-12-20,59.82,true
69,191,2026-04-18,333.9,true
13,93,2025-02-02,143.65,false
477,105,2025-11-04,266.24,false
345,171,2025-02-25,197.45,false
486,112,2023-11-26,215.42,false
406,146,2025-09-11,267.18,false
328,107,2025-10-01,320.49,false
304,78,2026-05-30,69.61,false
225,101,2026-02-23,59.24,true
379,176,2026-05-20,153.84,false
407,24,2026-01-28,323.15,false
185,163,2024-11-21,241.81,false
93,135,2023-06-26,141.7,true
396,189,2026-01-07,110.52,false
353,153,2025-02-10,346.7,true
144,122,2024-07-19,38.8,true
249,134,2025-07-24,139.22,true
89,191,2026-03-21,332.56,false
398,49,2024-02-18,139.42,true
274,147,2023-08-23,317.31,false
66,42,2024-09-06,80.49,false
128,155,2024-12-07,121.59,true
38,88,2025-12-25,340.91,false
437,35,2026-06-04,126.62,false
176,74,2025-10-16,242.23,false
472,129,2024-09-20,203.56,false
353,49,2025-12-15,309.21,false
356,52,2025-05-29,267.84,false
497,107,2024-08-17,346.42,false
277,165,2024-08-16,296.17,true
266,165,2025-04-11,148.35,false
458,98,2024-06-01,110.0,false
138,157,2023-07-07,347.0,false
3,10,2025-10-20,93.6,true
390,58,2024-01-26,214.99,false
156,172,2025-11-15,278.19,true
311,84,2023-10-25,157.45,true
3,165,2024-08-29,197.48,true
453,137,2024-01-03,130.71,true
17,37,2025-02-17,213.83,false
10,85,2024-03-29,289.55,false
497,150,2024-07-26,78.21,false
490,168,2023-09-02,68.84,true
356,84,2023-11-07,264.96,true
130,136,2026-01-27,99.01,true
432,154,2025-02-04,298.75,true
99,36,2026-04-24,157.75,false
353,174,2025-10-06,84.15,false
104,14,2024-11-15,256.22,true
33,117,2026-01-09,110.67,true
139,14,2023-10-23,168.44,true
105,190,2024-05-11,144.08,false
327,25,2024-04-22,264.03,false
486,100,2025-03-08,207.55,false
27,183,2025-03-08,80.26,true
386,200,2024-07-23,345.18,false
45,188,2023-07-25,62.4,false
94,155,2023-08-25,271.65,true
478,196,2023-12-02,293.74,false
249,159,2026-05-30,224.6,true
416,117,2025-08-22,119.44,false
400,41,2025-01-22,41.82,false
257,150,2025-01-27,240.47,false
302,102,2024-05-18,279.78,false
427,121,2024-11-24,318.31,false
371,80,2025-11-27,27.18,false
475,199,2024-06-25,322.07,false
19,86,2026-01-14,84.46,true
156,167,2024-07-15,201.92,true
401,71,2026-01-27,95.01,false
147,146,2025-10-01,347.55,false
222,117,2026-01-01,271.94,false
112,41,2025-01-23,250.64,true
391,176,2023-09-18,243.64,false
85,121,2026-02-26,302.91,true
222,101,2023-07-02,227.4,true
21,1,2023-11-29,229.47,true
242,66,2025-08-03,249.6,true
499,199,2024-07-16,301.97,false
432,159,2025-12-22,146.47,true
178,115,2024-01-12,101.13,true
144,188,2026-02-27,314.98,false
242,101,2026-05-23,348.95,true
174,45,2025-10-30,328.12,true
268,11,2026-06-01,303.12,false
259,114,2025-11-06,25.79,false
149,21,2023-11-20,48.06,true
451,7,2026-02-02,97.27,true
61,173,2024-10-03,325.7,false
448,133,2023-08-19,170.98,true
147,195,2024-03-14,326.82,false
23,61,2024-08-19,83.9,false
105,1,2025-03-05,40.53,true
151,87,2024-08-04,168.0,false
460,145,2026-01-01,221.04,false
34,49,2026-01-31,88.44,true
180,117,2024-12-02,246.26,true
420,179,2023-11-21,247.29,true
349,20,2023-09-10,256.02,true
203,51,2023-06-28,349.54,false
248,114,2024-04-02,346.3,true
318,118,2024-05-01,99.74,false
332,141,2023-07-09,214.26,true
439,179,2025-04-26,159.38,false
302,124,2026-02-19,282.42,true
135,162,2026-01-03,118.07,true
274,5,2024-04-07,100.08,true
369,140,2023-12-08,54.98,false
238,56,2025-05-23,306.52,false
67,120,2023-10-01,335.4,false
85,128,2026-03-31,241.27,false
312,166,2024-09-25,95.16,true
49,12,2023-09-22,77.24,true
248,105,2025-09-03,37.33,true
194,31,2024-04-06,311.05,false
320,80,2023-09-18,348.75,true
316,2,2023-07-02,135.58,true
384,112,2024-10-27,195.45,true
351,92,2024-07-22,294.71,false
19,137,2023-06-26,209.72,false
280,50,2024-10-16,291.38,true
154,81,2024-07-19,106.51,true
230,61,2026-04-19,238.63,false
314,136,2024-01-14,175.82,false
487,134,2025-08-27,225.68,false
280,140,2026-02-14,215.66,true
101,89,2026-06-19,271.83,true
56,41,2024-09-27,328.27,false
322,167,2025-12-04,310.41,true
283,25,2024-01-19,126.57,true
446,5,2025-03-08,125.64,true
360,52,2025-10-07,125.72,false
168,124,2026-04-21,66.11,false
138,183,2023-08-12,45.6,false
175,69,2025-05-08,88.76,true
165,196,2024-10-31,102.63,true
484,86,2025-04-28,182.45,true
337,108,2025-05-14,156.17,true
177,139,2024-12-04,308.08,true
253,153,2026-01-04,70.35,false
216,65,2025-10-15,289.54,false
264,63,2024-10-23,60.21,true
478,191,2023-07-29,170.36,false
3,85,2025-03-09,91.52,false
250,54,2025-12-08,261.05,true
257,51,2025-03-30,84.44,true
107,171,2024-06-02,317.38,true
274,19,2023-07-05,183.8,true
95,22,2023-10-12,283.84,true
431,181,2024-02-15,40.24,true
458,152,2024-07-07,151.2,false
325,83,2026-01-20,313.95,false
377,173,2024-06-13,78.04,true
332,85,2024-05-22,112.63,false
34,23,2024-11-08,76.06,false
494,91,2025-03-18,309.48,true
358,200,2025-08-31,135.82,true
208,150,2024-05-07,113.91,true
75,94,2023-09-26,279.11,true
191,117,2024-03-04,240.69,false
131,109,2023-07-11,111.03,true
426,48,2023-12-01,128.32,true
478,48,2025-11-29,85.75,true
351,78,2025-10-08,216.89,false
118,129,2024-08-31,277.21,false
70,56,2023-08-20,269.5,true
207,161,2026-01-26,125.11,true
19,150,2025-03-28,57.23,true
101,108,2026-06-07,222.89,false
327,127,2025-08-24,245.37,true
192,107,2025-02-01,329.34,true
391,1,2025-07-27,41.42,false
23,188,2025-02-19,217.95,true
5,79,2025-12-11,272.22,false
260,28,2025-12-08,120.29,false
241,52,2023-09-27,165.94,false
377,25,2026-05-21,152.12,true
231,189,2025-07-28,242.83,false
393,1,2025-07-11,215.13,true
422,1,2026-06-03,136.58,false
145,172,2026-01-23,148.27,true
147,66,2026-04-14,328.68,true
386,187,2024-06-15,218.87,false
244,50,2025-10-17,242.26,false
276,72,2024-03-07,329.07,true
75,14,2024-04-30,97.29,true
466,117,2023-10-04,236.24,false
309,52,2024-08-08,154.36,false
267,19,2023-08-03,248.56,true
103,154,2026-03-19,193.51,true
152,151,2023-09-19,219.44,true
237,113,2024-08-12,76.26,true
406,131,2026-05-24,298.24,false
473,178,2023-07-24,194.76,true
285,85,2024-10-22,211.95,false
154,41,2025-06-17,316.67,false
60,2,2023-10-01,289.43,true
483,119,2026-06-06,220.96,false
87,177,2025-11-06,58.59,true
246,120,2023-09-13,104.87,true
176,68,2024-07-29,260.67,true
444,143,2025-06-05,284.38,true
396,114,2024-04-01,307.48,false
101,39,2024-10-27,330.58,true
42,55,2024-07-07,269.52,false
214,182,2024-11-07,88.49,false
325,91,2024-04-15,88.15,true
343,166,2026-02-28,53.67,true
350,50,2023-12-13,104.51,false
15,16,2025-02-14,121.0,true
446,165,2025-02-08,97.3,false
466,141,2026-05-24,174.56,false
314,159,2026-05-04,249.76,true
330,73,2026-05-26,131.97,true
383,44,2024-05-21,154.77,true
119,35,2024-01-17,26.03,true
169,83,2024-12-26,160.61,true
375,111,2024-05-27,300.32,true
345,75,2025-08-10,315.69,true
499,135,2025-09-08,138.6,false
224,108,2024-08-02,238.74,false
348,68,2025-01-22,101.77,true
35,188,2025-12-10,338.3,false
211,65,2023-11-23,105.22,true
78,189,2026-02-14,130.77,true
114,159,2023-12-31,335.99,true
454,157,2024-08-15,282.16,false
23,66,2026-01-11,186.4,false
341,57,2025-07-21,346.46,false
385,53,2024-09-13,67.44,false
321,166,2024-07-03,43.15,true
436,61,2026-04-10,56.11,true
137,53,2026-01-10,118.07,false
235,143,2025-12-06,109.83,false
3,144,2024-06-23,42.87,false
15,65,2025-08-15,37.87,false
229,124,2025-01-19,128.12,false
479,56,2025-06-05,265.88,false
238,6,2026-06-10,337.86,true
138,148,2024-07-22,313.38,true
90,161,2024-07-11,190.95,false
215,124,2025-06-14,62.35,true
51,198,2025-12-10,317.44,false
149,70,2025-10-13,339.16,true
366,75,2024-06-26,268.22,true
21,105,2025-03-03,200.87,true
453,87,2023-11-23,126.36,false
22,195,2024-07-03,321.51,true
25,34,2025-11-13,114.76,false
99,187,2023-12-22,338.26,true
231,47,2024-04-16,265.81,true
180,143,2024-06-21,342.91,false
147,146,2023-08-08,345.53,false
342,116,2025-07-30,222.62,false
66,42,2023-10-19,149.59,false
338,76,2024-02-28,279.11,true
355,51,2024-09-12,339.07,false
230,134,2023-09-07,73.64,false
321,95,2026-05-27,184.31,false
438,19,2025-12-31,273.85,false
215,70,2025-11-27,259.42,true
491,85,2026-02-26,305.15,true
117,83,2024-06-16,290.31,false
264,49,2024-04-05,291.03,true
457,158,2023-11-30,45.77,false
385,50,2023-09-13,252.13,false
311,126,2024-11-07,252.54,false
172,145,2023-10-09,214.37,true
203,51,2025-04-06,300.11,true
251,92,2024-08-29,250.65,false
215,3,2026-06-10,302.72,true
207,57,2023-09-04,314.67,false
117,114,2024-05-22,125.15,true
92,171,2024-10-27,167.78,true
305,128,2024-01-31,306.71,true
414,61,2025-11-28,199.4,false
431,81,2025-11-28,84.56,true
345,143,2023-09-01,300.61,true
74,100,2023-09-04,272.29,false
138,118,2025-06-01,270.78,false
396,6,2026-04-16,263.21,false
35,195,2026-03-14,155.28,true
289,191,2024-01-12,340.03,true
315,43,2025-07-03,28.02,false
387,119,2025-09-04,225.5,true
414,59,2024-08-24,172.13,false
273,119,2023-09-02,213.88,true
393,138,2026-04-25,31.07,false
224,133,2024-11-24,51.08,false
356,120,2023-06-29,319.67,false
369,160,2025-08-20,319.25,true
344,15,2023-12-19,177.41,false
332,29,2025-01-08,324.87,false
207,168,2026-01-30,228.49,false
12,159,2026-06-08,250.98,false
442,93,2025-04-11,151.06,false
293,107,2025-10-31,271.7,true
280,117,2025-08-20,291.86,true
50,91,2025-05-11,311.2,true
13,112,2024-04-22,236.17,false
125,82,2024-04-04,256.19,true
309,22,2024-12-15,241.36,true
99,53,2026-04-26,80.47,false
470,124,2024-12-02,40.0,false
134,155,2024-11-22,235.88,true
253,161,2024-07-03,139.55,true
104,50,2026-04-24,262.7,true
65,199,2025-01-23,70.81,false
466,76,2024-07-29,122.13,false
319,85,2024-01-10,289.49,false
109,72,2024-10-26,345.53,true
349,22,2023-08-04,186.56,false
317,51,2026-04-10,39.64,true
120,100,2023-07-16,101.12,true
390,148,2023-10-16,131.05,true
336,1,2025-05-22,112.29,true
31,106,2024-11-22,104.96,false
423,86,2024-01-16,245.61,false
51,11,2026-01-05,343.93,true
52,161,2025-03-04,48.89,false
183,59,2025-10-14,317.46,true
238,194,2025-04-24,228.44,true
66,154,2025-10-14,242.99,false
258,146,2025-04-30,312.06,true
76,70,2024-11-10,327.54,true
339,128,2026-05-15,226.42,false
489,63,2026-05-02,87.13,true
327,82,2026-02-20,178.6,true
174,13,2024-11-03,255.68,true
428,148,2025-03-13,255.18,false
404,42,2023-08-23,65.12,true
69,26,2024-03-11,51.22,false
355,164,2026-06-09,132.44,true
364,141,2025-06-25,133.57,false
363,161,2023-11-05,59.52,false
215,21,2023-10-17,103.55,false
457,144,2025-09-09,47.86,false
340,154,2026-06-02,319.28,false
419,78,2025-04-25,229.26,false
228,1,2026-01-10,40.33,false
240,138,2024-04-04,318.38,true
391,73,2026-02-02,298.82,false
167,2,2024-02-27,287.85,false
124,100,2026-01-28,88.91,true
63,155,2025-08-14,345.38,true
359,41,2025-05-17,86.26,false
454,58,2023-08-03,249.74,true
42,73,2024-05-09,190.95,false
247,19,2024-09-21,140.73,true
109,195,2024-05-05,230.55,true
287,63,2023-06-27,92.45,false
347,120,2024-11-02,301.58,true
77,30,2026-02-04,192.55,true
325,180,2025-06-27,251.52,true
423,176,2026-05-11,269.26,true
471,128,2024-10-07,285.45,true
122,199,2025-06-08,67.02,false
172,23,2024-07-13,123.94,false
353,1,2024-10-29,77.52,false
220,169,2024-04-11,150.5,false
93,159,2024-12-03,342.49,true
488,147,2025-11-02,138.52,true
373,16,2024-09-29,316.57,true
320,143,2024-07-24,344.92,false
259,120,2025-07-22,323.41,false
382,40,2023-08-30,300.26,true
498,22,2026-03-10,208.71,false
261,61,2026-01-12,207.02,true
151,25,2024-04-20,107.65,false
194,116,2025-09-16,47.95,true
173,40,2025-02-10,115.42,true
236,1,2025-03-02,140.58,true
201,78,2024-04-25,260.56,false
413,55,2024-06-14,37.12,false
301,117,2025-08-17,225.33,false
232,188,2023-12-26,78.96,false
320,95,2024-02-28,73.29,true
100,119,2024-09-10,265.04,false
173,120,2024-03-19,158.33,true
226,119,2025-11-12,334.32,false
444,122,2025-08-24,133.61,true
146,138,2024-01-17,122.17,false
122,106,2025-08-16,26.33,false
147,61,2026-04-27,120.93,true
90,97,2024-05-20,200.52,true
178,67,2026-01-21,287.63,false
231,161,2024-04-27,290.85,true
4,146,2024-05-20,214.65,true
254,80,2023-11-29,277.86,true
454,65,2023-11-05,165.84,true
220,24,2025-07-07,236.57,true
436,17,2024-01-19,285.29,true
115,165,2026-04-24,74.49,false
76,70,2024-07-05,48.34,true
273,181,2025-12-04,121.45,false
80,119,2023-06-23,334.56,true
229,151,2025-07-31,118.67,true
319,91,2024-02-28,58.12,true
53,94,2024-07-16,32.97,true
336,190,2023-10-10,230.54,false
291,116,2025-05-23,214.63,true
181,154,2023-09-26,348.07,false
64,116,2024-04-22,249.91,true
492,73,2025-06-15,333.85,true
48,83,2025-12-18,272.55,true
123,138,2023-11-09,335.56,false
241,167,2026-01-20,308.11,true
30,196,2025-09-02,140.45,true
311,142,2025-08-30,278.23,false
372,83,2026-04-05,292.18,false
138,2,2025-03-19,116.2,false
232,93,2024-03-02,100.07,false
19,153,2023-12-08,328.15,false
346,185,2024-07-19,320.25,false
376,75,2023-11-23,161.91,true
1,34,2026-01-28,314.42,true
240,42,2023-12-10,237.04,false
346,180,2023-12-07,199.0,false
132,77,2025-07-30,293.51,true
189,156,2024-05-22,209.8,true
310,15,2024-11-02,129.72,false
181,18,2024-03-22,220.96,true
181,55,2025-08-26,130.16,false
149,64,2023-12-09,318.4,false
187,93,2023-12-27,329.2,false
32,39,2025-04-28,235.55,true
325,53,2024-07-31,302.42,true
318,36,2025-02-19,96.29,true
24,189,2026-04-17,218.66,false
214,70,2025-01-11,322.8,false
7,175,2024-10-11,298.58,true
44,40,2024-07-29,309.14,false
125,19,2026-03-12,102.0,true
129,34,2024-09-02,130.64,false
37,54,2025-12-16,232.45,false
32,165,2025-12-11,227.35,false
494,9,2024-04-22,242.67,false
333,146,2026-01-31,84.28,false
310,13,2024-03-12,188.28,true
295,86,2025-05-30,262.33,true
127,132,2024-02-03,87.57,false
148,117,2026-06-01,81.75,false
99,166,2024-04-04,342.82,true
336,116,2026-04-17,265.25,false
226,22,2024-02-21,109.85,false
384,93,2026-01-02,153.95,true
393,196,2026-03-23,120.96,true
125,63,2023-12-07,266.69,false
336,68,2025-12-27,224.84,true
423,56,2025-12-10,111.06,false
191,122,2024-12-27,254.11,false
103,61,2024-06-14,129.0,true
393,21,2023-11-08,149.61,true
133,48,2025-06-08,43.66,false
473,102,2025-07-31,262.64,false
453,79,2024-07-27,208.83,false
262,87,2024-05-11,233.71,false
309,191,2026-03-12,60.77,false
401,40,2025-02-22,159.07,false
209,166,2026-02-24,93.02,true
51,24,2023-10-15,308.73,true
157,57,2025-11-06,277.03,true
256,177,2026-05-05,29.95,false
464,177,2024-03-02,316.0,false
16,42,2024-08-27,267.94,false
425,187,2024-04-26,96.88,false
497,108,2024-02-13,171.64,false
243,45,2026-01-31,320.85,true
212,88,2025-10-08,210.53,false
261,34,2025-05-11,66.29,false
322,147,2024-06-05,158.08,false
371,41,2025-08-18,334.11,false
12,105,2026-04-30,185.13,true
338,61,2025-03-03,345.03,true
490,150,2023-07-26,109.68,false
23,149,2026-03-17,289.48,true
496,4,2024-04-10,139.35,false
446,195,2024-02-08,53.87,true
238,188,2024-02-28,51.33,false
179,110,2023-12-26,231.83,true
161,197,2024-04-06,184.66,false
134,61,2026-02-11,233.72,false
442,133,2023-10-22,114.82,true
417,26,2024-12-16,60.97,true
450,53,2024-12-16,326.72,false
205,86,2026-01-15,58.86,true
371,6,2026-02-27,304.93,true
491,69,2026-04-22,292.16,true
148,73,2025-08-26,332.02,false
452,19,2026-06-04,83.86,true
24,114,2025-02-24,158.74,true
85,92,2025-04-07,323.93,true
26,86,2023-09-27,123.81,true
429,50,2024-03-29,59.55,false
461,148,2025-05-21,127.14,true
213,181,2026-05-13,236.61,false
91,192,2025-01-09,87.4,false
318,72,2023-11-26,128.59,true
301,81,2025-06-05,261.47,false
